word,count,type,oxford
school,31,verb,a1
break,31,verb,a1
bring,30,verb,a1
run,30,verb,a1
restaurant,30,noun,a1
head,29,verb,a1
question,29,verb,a1
nobody,29,noun,a1
beautiful,29,adj,a1
easy,29,adj,a1
everything,29,noun,a1
next,28,adj,a1
somebody,28,noun,a1
buy,28,verb,a1
baby,28,verb,a1
bad,28,adj,a1
face,28,verb,a1
daughter,27,noun,a1
ball,27,noun,a1
watch,27,verb,a1
door,27,noun,a1
stay,27,verb,a1
forget,27,verb,a1
game,27,adj,a1
lose,27,verb,a1
job,26,noun,a1
change,26,verb,a1
believe,26,verb,a1
hand,25,verb,a1
everybody,25,noun,a1
minute,25,adj,a1
sleep,25,verb,a1
phone,24,verb,a1
drive,24,verb,a1
great,23,adj,a1
three,23,adj,a1
first,23,adj,a1
dinner,23,noun,a1
different,23,adj,a1
point,22,verb,a1
music,22,noun,a1
nurse,22,verb,a1
word,22,noun,a1
many,22,noun,a1
later,21,adj,a1
send,21,verb,a1
eye,21,verb,a1
end,20,verb,a1
line,20,verb,a1
morning,20,noun,a1
sound,20,verb,a1
world,20,noun,a1
miss,20,verb,a1
lie,20,noun,a1
happy,19,adj,a1
die,19,verb,a1
coffee,19,noun,a1
sell,19,verb,a1
interest,19,verb,a1
show,19,verb,a1
room,19,noun,a1
test,19,verb,a1
hate,19,verb,a1
street,19,adj,a1
party,18,adj,a1
college,18,noun,a1
course,18,noun,a1
wear,18,verb,a1
mouth,18,verb,a1
hour,18,noun,a1
walk,17,verb,a1
black,17,adj,a1
brother,17,noun,a1
answer,17,verb,a1
best,17,adj,a1
finish,17,verb,a1
hat,16,noun,a1
piece,16,noun,a1
turn,16,verb,a1
part,16,verb,a1
idea,16,noun,a1
reason,16,verb,a1
outside,15,adj,a1
guess,15,verb,a1
husband,15,noun,a1
dog,15,verb,a1
news,15,noun,a1
fire,15,verb,a1
cousin,15,noun,a1
laugh,15,verb,a1
meet,15,verb,a1
drink,14,verb,a1
rule,14,verb,a1
dress,14,verb,a1
sick,14,adj,a1
late,14,adj,a1
close,14,verb,a1
hospital,14,noun,a1
tomorrow,14,noun,a1
pretty,14,adj,a1
visit,14,verb,a1
club,14,verb,a1
person,14,noun,a1
five,14,adj,a1
number,13,verb,a1
study,13,verb,a1
fly,13,verb,a1
hair,13,noun,a1
funny,13,adj,a1
TRUE,13,adj,a1
agree,13,verb,a1
movie,13,noun,a1
check,13,verb,a1
poor,13,adj,a1
stand,13,verb,a1
table,13,verb,a1
hope,13,verb,a1
book,13,verb,a1
discuss,13,verb,a1
spend,13,verb,a1
ear,12,noun,a1
sad,12,adj,a1
water,12,verb,a1
front,12,verb,a1
busy,12,verb,a1
high,12,adj,a1
learn,12,verb,a1
parent,12,noun,a1
bear,12,verb,a1
build,12,verb,a1
sister,12,noun,a1
read,12,verb,a1
picture,12,verb,a1
anyone,11,noun,a1
cool,11,verb,a1
town,11,noun,a1
food,11,noun,a1
tonight,11,noun,a1
paper,11,noun,a1
company,11,noun,a1
lunch,11,verb,a1
story,11,noun,a1
month,11,noun,a1
teacher,11,noun,a1
free,10,verb,a1
box,10,verb,a1
glass,10,adj,a1
full,10,adj,a1
second,10,adj,a1
song,10,noun,a1
fun,10,adj,a1
become,10,verb,a1
clean,10,verb,a1
child,10,noun,a1
bill,10,verb,a1
cloth,10,verb,a1
six,10,adj,a1
tree,10,noun,a1
follow,10,verb,a1
message,10,noun,a1
trip,10,verb,a1
bird,10,noun,a1
four,10,adj,a1
park,10,verb,a1
situation,10,noun,a1
pool,9,verb,a1
important,9,adj,a1
white,9,adj,a1
aunt,9,noun,a1
special,9,adj,a1
ticket,9,noun,a1
half,9,adj,a1
wonderful,9,adj,a1
strong,9,adj,a1
win,9,verb,a1
cook,9,verb,a1
office,9,noun,a1
write,9,verb,a1
body,9,noun,a1
art,9,noun,a1
sit,9,verb,a1
young,9,adj,a1
ride,9,verb,a1
birthday,9,noun,a1
shop,9,verb,a1
date,9,verb,a1
shoe,8,noun,a1
player,8,noun,a1
speak,8,verb,a1
history,8,noun,a1
dark,8,adj,a1
form,8,verb,a1
wine,8,noun,a1
air,8,noun,a1
share,8,verb,a1
horse,8,noun,a1
personal,8,adj,a1
downstairs,8,noun,a1
early,8,adj,a1
wall,8,verb,a1
opinion,8,noun,a1
age,8,verb,a1
student,8,noun,a1
marry,7,verb,a1
terrible,7,adj,a1
police,7,verb,a1
light,7,verb,a1
market,7,verb,a1
plan,7,verb,a1
teach,7,verb,a1
window,7,noun,a1
return,7,verb,a1
floor,7,verb,a1
explain,7,verb,a1
yesterday,7,noun,a1
far,7,adj,a1
fat,7,adj,a1
possible,7,adj,a1
afraid,7,adj,a1
find,7,verb,a1
relax,7,verb,a1
team,7,verb,a1
leg,6,noun,a1
kitchen,6,adj,a1
order,6,verb,a1
activity,6,noun,a1
tire,6,verb,a1
create,6,verb,a1
computer,6,adj,a1
north,6,adj,a1
hotel,6,noun,a1
ready,6,adj,a1
future,6,adj,a1
member,6,noun,a1
sunday,6,noun,a1
island,6,noun,a1
nine,6,adj,a1
paint,6,verb,a1
rain,6,verb,a1
million,6,noun,a1
green,6,adj,a1
dance,6,verb,a1
breakfast,6,verb,a1
chair,6,verb,a1
type,6,verb,a1
salad,6,noun,a1
pepper,6,verb,a1
red,6,adj,a1
fall,6,verb,a1
moment,6,noun,a1
vacation,5,noun,a1
difference,5,noun,a1
homework,5,noun,a1
chicken,5,adj,a1
large,5,adj,a1
upstairs,5,adj,a1
bathroom,5,noun,a1
city,5,noun,a1
enjoy,5,verb,a1
class,5,noun,a1
girlfriend,5,noun,a1
conversation,5,noun,a1
dollar,5,noun,a1
science,5,noun,a1
country,5,noun,a1
detail,5,verb,a1
boat,5,noun,a1
goodbye,5,noun,a1
grandmother,5,noun,a1
join,5,verb,a1
machine,5,noun,a1
bore,5,verb,a1
football,5,noun,a1
sentence,5,verb,a1
amaze,5,verb,a1
road,5,noun,a1
sport,4,verb,a1
positive,4,adj,a1
ban,4,verb,a1
evening,4,adj,a1
wake,4,verb,a1
model,4,verb,a1
hungry,4,adj,a1
list,4,verb,a1
travel,4,verb,a1
juice,4,noun,a1
mistake,4,verb,a1
nose,4,verb,a1
radio,4,noun,a1
negative,4,adj,a1
cheese,4,noun,a1
fact,4,noun,a1
cost,4,verb,a1
partner,4,verb,a1
bottle,4,verb,a1
sea,4,adj,a1
healthy,4,adj,a1
welcome,4,verb,a1
result,4,verb,a1
carry,4,verb,a1
egg,4,noun,a1
bread,4,noun,a1
subject,4,verb,a1
practice,4,verb,a1
decide,4,verb,a1
beer,4,noun,a1
meat,4,noun,a1
everyone,4,noun,a1
page,4,verb,a1
bank,4,verb,a1
ten,3,adj,a1
culture,3,noun,a1
wash,3,verb,a1
key,3,adj,a1
price,3,verb,a1
angry,3,adj,a1
fish,3,verb,a1
add,3,verb,a1
information,3,noun,a1
fast,3,adj,a1
sandwich,3,verb,a1
spring,3,verb,a1
example,3,noun,a1
toilet,3,noun,a1
afternoon,3,adj,a1
address,3,verb,a1
difficult,3,adj,a1
blue,3,adj,a1
dish,3,noun,a1
sun,3,noun,a1
boot,3,verb,a1
warm,3,verb,a1
guitar,3,noun,a1
dear,3,adj,a1
excite,3,verb,a1
pair,3,verb,a1
expensive,3,adj,a1
lesson,3,noun,a1
small,3,adj,a1
hundred,3,noun,a1
gym,3,noun,a1
sing,3,verb,a1
hot,3,adj,a1
skill,3,noun,a1
action,3,noun,a1
grow,3,verb,a1
bag,3,verb,a1
grandfather,3,noun,a1
mountain,3,adj,a1
slow,3,verb,a1
bath,3,verb,a1
tea,3,noun,a1
perfect,3,verb,a1
traffic,3,noun,a1
quick,3,adj,a1
prefer,3,verb,a1
rich,2,adj,a1
weekend,2,noun,a1
seven,2,adj,a1
improve,2,verb,a1
adult,2,adj,a1
famous,2,adj,a1
cup,2,verb,a1
waiter,2,noun,a1
title,2,verb,a1
health,2,noun,a1
driver,2,noun,a1
match,2,verb,a1
near,2,verb,a1
tall,2,adj,a1
dirty,2,adj,a1
text,2,noun,a1
fantastic,2,adj,a1
diet,2,noun,a1
exam,2,noun,a1
singer,2,noun,a1
compare,2,verb,a1
beach,2,verb,a1
complete,2,verb,a1
prepare,2,verb,a1
imagine,2,verb,a1
apartment,2,noun,a1
cent,2,noun,a1
rice,2,noun,a1
butter,2,verb,a1
piano,2,noun,a1
bike,2,noun,a1
clock,2,verb,a1
sheep,2,noun,a1
eight,2,adj,a1
common,2,adj,a1
foot,2,noun,a1
telephone,2,verb,a1
skirt,2,verb,a1
potato,2,noun,a1
style,2,verb,a1
animal,2,adj,a1
description,2,noun,a1
friendly,2,adj,a1
final,2,adj,a1
thirsty,2,adj,a1
statement,2,noun,a1
short,2,adj,a1
cow,2,noun,a1
pound,2,verb,a1
bus,2,verb,a1
salt,2,verb,a1
bedroom,2,noun,a1
cold,2,adj,a1
shirt,2,noun,a1
jacket,2,noun,a1
teenager,2,noun,a1
space,2,verb,a1
fifth,2,adj,a1
century,2,noun,a1
dialogue,2,noun,a1
cream,2,noun,a1
meal,2,noun,a1
draw,2,verb,a1
elephant,2,noun,a1
pencil,2,verb,a1
area,2,noun,a1
pen,2,noun,a1
worker,2,noun,a1
arm,2,verb,a1
film,2,verb,a1
orange,2,adj,a1
pink,2,adj,a1
shower,2,verb,a1
success,2,noun,a1
artist,1,noun,a1
section,1,noun,a1
choose,1,verb,a1
note,1,verb,a1
report,1,verb,a1
university,1,noun,a1
river,1,noun,a1
popular,1,adj,a1
ice,1,verb,a1
include,1,verb,a1
begin,1,verb,a1
visitor,1,noun,a1
exercise,1,verb,a1
airport,1,noun,a1
umbrella,1,noun,a1
cheap,1,adj,a1
concert,1,verb,a1
newspaper,1,noun,a1
language,1,noun,a1
apple,1,noun,a1
camera,1,noun,a1
internet,1,noun,a1
thousand,1,noun,a1
present,1,verb,a1
opposite,1,adj,a1
south,1,adj,a1
event,1,noun,a1
plane,1,adj,a1
period,1,adj,a1
career,1,noun,a1
extra,1,adj,a1
cat,1,noun,a1
menu,1,noun,a1
spell,1,verb,a1
tomato,1,noun,a1
station,1,verb,a1
quarter,1,verb,a1
useful,1,adj,a1
holiday,1,adj,a1
project,1,verb,a1
policeman,1,noun,a1
flower,1,verb,a1
plant,1,verb,a1
third,1,adj,a1
star,1,noun,a1
climb,1,verb,a1
sweater,1,noun,a1
banana,1,noun,a1
cinema,1,noun,a1
farm,1,verb,a1
routine,1,adj,a1
local,1,adj,a1
design,1,verb,a1
fill,1,verb,a1
garden,1,noun,a1
east,1,adj,a1
video,1,noun,a1
letter,1,noun,a1
advice,1,noun,a1
weather,1,verb,a1
jeans,1,noun,a1
interview,1,verb,a1
swim,1,verb,a1
similar,1,adj,a1
summer,1,noun,a1
west,1,adj,a1
writer,1,noun,a1
flight,1,noun,a1
television,1,noun,a1
repeat,1,verb,a1
dangerous,1,adj,a1
group,1,verb,a1
correct,1,verb,a1
flat,1,adj,a1
capital,1,noun,a1
describe,1,verb,a1
boyfriend,1,noun,a1
customer,1,noun,a1
cafe,1,noun,a1
midnight,1,noun,a1
